,Tanggal,Latitude,Longitude,WD10M,WD2M,T2M
26469,2019-09-12,-0.414340705,102.9073715,167.81,166.06,26.51
26470,2019-09-12,-0.441019207,102.7902679,178.88,174.31,24.82
26471,2019-09-12,-0.41783914,102.8172607,167.81,166.06,26.51
26472,2019-09-12,-0.423718274,102.9087448,167.81,166.06,26.51
26473,2019-09-12,-0.415769756,102.8975601,167.81,166.06,26.51
26474,2019-09-12,-0.419428617,102.9381256,167.81,166.06,26.51
26475,2019-09-12,-0.878734887,102.0375824,161.62,161.5,24.57
26476,2019-09-12,0.200936943,101.5867081,173.12,177.12,25.3
26477,2019-09-12,-0.412105858,102.856781,167.81,166.06,26.51
26478,2020-03-29,1.801101327,101.7001572,179.19,179.19,29.02
26479,2020-03-29,0.019510334,102.0834122,126.75,140.56,27.71
26480,2020-03-29,-0.192308947,102.8227539,25.75,25.75,27.94
26481,2020-03-29,-0.192309335,102.8227692,25.75,25.75,27.94
26482,2019-09-12,-0.289342195,103.0029755,167.81,166.06,26.51
26483,2020-03-29,0.569244683,102.971199,26.81,26.62,28.46
26484,2020-03-28,1.822591305,101.7216721,177.12,177.31,28.98
26485,2019-09-12,-0.404964715,102.9059906,167.81,166.06,26.51
26486,2019-09-12,-0.088243194,102.4161987,169.12,164.0,25.16
26487,2019-09-12,-0.860243082,102.0183182,161.62,161.5,24.57
26488,2019-09-12,-0.87673074,102.893486,173.06,171.75,26.12
26489,2019-09-12,1.151235819,101.9882431,154.75,155.31,26.23
26490,2019-09-12,-0.566632688,102.8248138,167.81,166.06,26.51
26491,2019-09-12,-0.880274713,102.0268555,161.62,161.5,24.57
26492,2019-09-12,1.920971513,100.7745285,161.56,157.56,27.59
26493,2019-09-12,-0.477343708,103.0421448,167.81,166.06,26.51
26494,2019-09-12,-0.649964631,102.9895096,167.81,166.06,26.51
26495,2019-09-12,0.199263617,101.5753708,173.12,177.12,25.3
26496,2019-09-12,0.624349594,103.2766342,152.56,152.12,26.58
26497,2019-09-12,-0.55867368,102.8134842,167.81,166.06,26.51
26498,2019-09-12,0.352600276,101.5063324,161.88,156.94,26.09
26499,2019-09-12,-0.102928214,102.449791,169.12,164.0,25.16
26500,2019-09-12,-0.769807875,102.7286987,173.75,173.0,24.5
26501,2019-09-12,-0.406124145,102.5327759,178.88,174.31,24.82
26502,2019-09-12,-0.026247691,103.1723328,158.81,157.5,26.3
26503,2019-09-12,0.189234123,101.5768814,173.12,177.12,25.3
26504,2019-09-12,-0.475936115,103.0518494,167.81,166.06,26.51
26505,2019-09-12,-0.457088858,102.2541122,178.88,174.31,24.82
26506,2019-09-12,-0.302894413,102.9752274,167.81,166.06,26.51
26507,2019-09-12,-0.468018055,103.0407715,167.81,166.06,26.51
26508,2019-09-12,-0.442472607,102.7803192,178.88,174.31,24.82
26509,2019-09-12,-0.364195704,102.9897614,167.81,166.06,26.51
26510,2019-09-12,-0.630345941,103.1256485,167.81,166.06,26.51
26511,2020-08-07,0.561811626,102.8835068,163.19,163.12,27.5
26512,2020-03-19,0.138558716,102.7348022,66.56,164.69,25.84
26513,2020-03-19,1.090223193,102.9416199,176.62,177.12,27.5
26514,2020-08-02,0.998016953,102.7069244,153.19,157.06,26.53
26515,2018-10-23,0.975380123,103.0458603,123.56,125.0,27.97
26516,2020-07-31,-0.173298091,103.0185852,169.44,168.12,26.98
26517,2020-07-31,0.632998407,101.2069626,205.12,187.19,25.99
26518,2020-08-07,0.984025061,100.230751,230.94,231.31,25.19
26519,2020-08-07,0.605143368,102.8261185,163.19,163.12,27.5
26520,2020-08-07,0.107140228,102.8840485,159.31,159.25,27.23
26521,2019-09-10,-1.010157466,102.7660446,145.19,146.5,25.38
26522,2019-09-10,1.586234093,101.2240753,207.38,205.44,26.3
26523,2019-09-10,0.124948516,102.5977325,138.56,139.56,26.27
26524,2019-09-10,0.135318369,102.6055832,138.56,139.56,26.27
26525,2019-09-10,1.577278733,101.2253647,207.38,205.44,26.3
26526,2020-07-17,-0.193091497,102.8123016,110.62,115.38,26.62
26527,2020-07-17,0.171134412,102.8741379,118.0,118.69,27.21
26528,2020-07-17,0.159744471,102.8757553,118.0,118.69,27.21
26529,2020-07-17,0.203652799,102.5515366,110.62,115.38,26.62
26530,2019-09-10,-0.474399805,103.0343857,144.12,143.25,27.03
26531,2020-07-17,0.157087445,103.536705,119.44,119.5,28.48
26532,2020-07-17,0.254077464,102.523201,116.44,117.0,26.83
26533,2020-03-18,1.648036838,101.3195801,231.44,218.69,26.73
26534,2020-03-18,1.662242651,101.2852631,231.44,218.69,26.73
26535,2020-03-18,1.636687994,101.272522,231.44,218.69,26.73
26536,2020-07-24,0.175206855,102.8754883,128.25,128.38,26.19
26537,2020-07-04,0.526507974,101.956398,113.56,119.62,26.19
26538,2020-07-04,0.320351869,102.3283997,133.12,135.06,26.16
26539,2020-03-18,1.047278762,102.5221405,22.06,20.94,27.73
26540,2020-03-18,1.04901731,102.5339508,22.06,20.94,27.73
26541,2020-03-18,1.15302372,102.1008072,93.88,124.5,27.18
26542,2020-03-18,1.355414033,101.8973694,180.56,189.75,27.51
26543,2020-03-18,1.054423571,102.9937134,24.75,24.75,28.3
26544,2020-03-18,0.245854929,101.8034515,106.56,92.44,27.12
26545,2020-03-18,1.485160589,101.2456665,231.44,218.69,26.73
26546,2020-03-17,1.647782326,101.2577133,67.94,70.06,27.37
26547,2020-03-17,1.123475671,102.8746567,34.69,34.56,28.51
26548,2020-03-17,1.064656377,102.2848282,43.25,42.81,27.85
26549,2020-03-17,1.951491117,101.4608383,81.19,82.25,28.3
26550,2020-07-17,-0.253068775,102.8744812,106.38,106.94,27.21
26551,2020-07-17,0.307732671,102.3629532,116.44,117.0,26.83
26552,2020-07-01,2.086608648,101.1481705,135.69,136.19,27.41
26553,2020-07-01,2.083839178,101.1292953,135.69,136.19,27.41
26554,2020-03-16,2.031450272,101.2487717,95.75,96.56,27.69
26555,2020-03-16,1.693329811,101.3277512,80.94,79.88,26.79
26556,2020-03-16,1.958068728,101.4624558,95.75,96.56,27.69
26557,2020-06-27,0.437676579,103.0208359,138.0,137.88,26.95
26558,2020-07-06,-0.196859628,101.9253845,125.0,129.62,26.08
26559,2020-06-03,0.322070688,102.3095856,140.69,142.62,26.82
26560,2020-05-28,0.501811981,103.0175705,149.12,149.5,27.51
26561,2020-06-15,-0.244459912,102.8685455,169.06,169.31,26.58
26562,2020-05-25,0.607968271,102.8413086,185.25,182.25,28.68
26563,2020-05-19,0.221428066,101.781723,151.75,153.81,27.39
26564,2020-05-19,0.407809615,102.9528885,160.56,160.38,28.69
26565,2020-05-19,0.524526358,102.9931183,160.56,160.38,28.69
26566,2020-05-16,0.946259618,101.9166412,133.94,134.19,27.39
26567,2020-05-14,-0.37445724,102.5455856,135.81,135.56,26.77
26568,2020-05-12,-0.363052785,102.7037354,117.75,120.94,27.05
26569,2020-05-12,-0.102272563,102.9332962,131.06,131.69,27.69
26570,2020-05-12,0.227326989,102.886528,131.06,131.69,27.69
26571,2020-05-12,-0.341117829,102.8044281,117.75,120.94,27.05
26572,2020-05-19,-0.162552804,102.8898773,159.0,158.81,28.3
26573,2020-05-07,1.264889598,102.239563,178.62,178.75,29.01
26574,2020-08-07,1.584537506,101.7857208,172.5,170.06,27.5
26575,2020-05-07,-0.326446801,103.1515274,154.12,152.62,28.17
26576,2020-05-07,1.005345583,102.7085037,175.38,172.44,28.17
26577,2020-08-09,0.340747118,103.2354431,160.44,160.25,27.23
26578,2020-08-07,0.785910428,102.5458221,170.88,169.62,27.45
26579,2020-08-07,0.251568973,102.5349503,167.88,166.75,26.94
26580,2020-03-16,1.88890624,101.6633606,75.94,76.0,28.31
26581,2020-03-16,2.032574415,101.2521896,95.75,96.56,27.69
26582,2020-03-16,1.879838109,101.6646652,75.94,76.0,28.31
26583,2020-05-12,0.680983901,102.8771133,134.25,134.38,28.02
26584,2020-05-05,1.447279334,101.4432449,317.69,316.69,27.3
26585,2020-05-05,1.8475734,101.0496216,309.56,308.94,28.08
26586,2020-05-05,0.903952181,101.976181,309.5,309.94,27.24
26587,2020-05-05,0.557750404,102.9680634,253.94,253.81,28.73
26588,2020-05-05,1.268199563,102.246788,301.31,301.5,29.1
26589,2020-05-05,-0.229886219,102.3715439,278.0,278.06,27.29
26590,2020-05-05,0.792325377,101.6830597,309.5,309.94,27.24
26591,2020-05-05,0.990330577,101.5202179,286.06,286.25,27.18
26592,2020-05-05,1.283001542,102.233902,301.31,301.5,29.1
26593,2020-03-16,0.169936448,102.8324661,38.25,37.88,27.43
26594,2020-08-07,-0.05450967,101.3303833,204.62,216.12,26.69
26595,2020-05-12,0.3774876,102.8800354,134.25,134.38,28.02
26596,2020-05-12,-0.101552621,102.9265747,131.06,131.69,27.69
26597,2020-05-03,2.018771648,101.154686,304.31,306.69,27.36
26598,2020-05-09,0.120186441,102.7085648,154.44,160.12,27.4
26599,2020-07-31,-0.18810077,102.9814682,169.44,168.12,26.98
26600,2020-05-05,0.521573126,101.9489441,295.12,295.12,26.96
26601,2020-04-22,1.873547077,101.6717377,95.06,95.12,29.23
26602,2020-04-22,0.063860871,101.4418945,114.56,111.31,27.06
26603,2020-05-05,0.548472166,102.9663391,253.94,253.81,28.73
26604,2020-04-21,1.861909628,101.6792145,110.94,110.94,29.28
26605,2020-04-21,1.871604681,101.6805725,110.94,110.94,29.28
26606,2020-03-16,2.032614946,101.2431335,95.75,96.56,27.69
26607,2020-03-16,1.95299685,101.7793961,75.94,76.0,28.31
26608,2020-03-16,1.893618822,101.682251,75.94,76.0,28.31
26609,2018-10-19,-0.876123488,101.979538,178.94,164.44,26.72
26610,2018-10-19,-0.566639841,102.2196732,226.31,227.5,26.54
26611,2018-10-19,-0.386956304,101.9884949,224.0,228.31,26.54
26612,2020-03-15,1.895584702,101.6736908,79.88,80.5,28.66
26613,2020-04-21,1.86727488,101.6613083,110.94,110.94,29.28
26614,2020-04-21,0.976442397,102.994278,75.5,75.25,29.09
26615,2020-04-21,1.352095366,101.8886566,114.38,115.38,28.17
26616,2020-04-21,0.567126215,102.9636612,76.12,75.62,28.6
26617,2020-04-21,0.569881201,102.9825363,76.12,75.62,28.6
26618,2020-04-21,1.001906633,102.7125778,89.19,88.25,28.15
26619,2020-04-21,0.46210596,103.3273697,76.12,75.62,28.6
26620,2020-04-21,0.469469428,103.3201828,76.12,75.62,28.6
26621,2020-04-21,0.680889845,102.8791504,76.12,75.62,28.6
26622,2020-04-21,0.5182693,103.3525467,76.12,75.62,28.6
26623,2020-04-21,1.386339903,101.5854111,114.38,115.38,28.17
26624,2020-04-21,0.802412152,102.1229248,115.38,115.44,27.39
26625,2020-04-20,1.790891647,101.4566574,120.56,120.69,28.55
26626,2020-07-24,0.10887529,102.7652206,124.38,126.62,25.62
26627,2020-04-22,1.198458791,102.2983017,81.44,81.38,28.19
26628,2020-04-19,0.797166824,102.1211624,105.5,105.88,27.4
26629,2020-04-21,0.780294418,102.5849075,89.19,88.25,28.15
26630,2020-03-15,1.661003828,101.3158112,79.31,78.06,27.23
26631,2020-04-17,-0.099598952,102.9347458,83.94,83.19,28.03
26632,2020-04-21,0.78170979,102.5888519,89.19,88.25,28.15
26633,2020-04-15,1.192633867,100.8922195,173.12,160.31,26.58
26634,2020-04-15,0.976595402,102.9923401,47.31,47.31,28.76
26635,2020-04-17,0.987545788,102.8893662,84.88,85.31,28.89
26636,2020-04-17,0.200154543,102.2748184,134.38,114.75,27.49
26637,2020-04-13,0.949478149,101.9071045,100.5,100.5,26.86
26638,2020-04-12,0.98260951,102.8972549,62.12,62.44,28.91
26639,2020-04-12,1.515652061,101.7375183,123.81,125.25,27.78
26640,2020-04-12,1.181846499,102.2976913,81.56,79.56,27.9
26641,2020-04-10,0.966762364,101.9025345,88.06,87.69,26.79
26642,2020-04-10,-0.564162135,101.7752533,67.25,68.44,26.1
26643,2020-04-10,-0.277630866,102.4253235,75.44,71.94,26.12
26644,2020-04-10,0.53072691,102.2961731,125.81,123.25,27.0
26645,2020-04-10,0.53055644,102.9996567,54.69,54.88,28.59
26646,2020-04-10,0.531049788,103.001297,54.69,54.88,28.59
26647,2020-04-10,-0.172259554,103.0230637,49.19,49.0,27.84
26648,2020-04-10,-0.170922086,103.0140305,49.19,49.0,27.84
26649,2020-04-09,1.795272708,101.4725876,148.38,160.0,27.82
26650,2020-04-13,1.358513117,101.9002914,110.19,112.19,27.62
26651,2020-04-13,0.979257703,101.7086945,100.5,100.5,26.86
26652,2020-04-12,1.79376173,101.4756012,136.31,135.56,28.23
26653,2020-04-08,-0.324405044,103.1503296,130.0,129.25,27.67
26654,2020-04-08,0.236098692,103.1621246,130.06,129.19,27.51
26655,2018-10-19,-0.31871736,103.1629562,221.25,221.69,27.51
26656,2020-04-10,-0.234429613,102.3615112,66.19,63.75,26.54
26657,2020-04-10,1.798340201,101.4689484,111.38,114.56,28.0
26658,2020-04-10,-0.364317566,102.7015762,75.44,71.94,26.12
26659,2020-05-19,-0.193466872,102.8277283,159.0,158.81,28.3
26660,2018-10-07,-0.543522894,102.692894,98.25,96.44,26.02
26661,2018-10-07,-0.542181849,102.6837997,98.25,96.44,26.02
26662,2020-05-19,0.562629461,102.3092346,170.5,170.38,28.11
26663,2020-05-16,1.351240397,101.8955536,151.56,153.81,27.79
26664,2018-10-07,0.834865749,102.2159805,85.25,82.81,27.07
26665,2020-05-10,-0.166401058,103.0103302,147.12,147.56,27.48
26666,2020-05-12,1.454728723,101.5915451,136.62,136.62,28.14
26667,2020-05-12,-0.170847237,103.0243683,131.06,131.69,27.69
26668,2019-09-10,-0.415417194,102.9347076,144.12,143.25,27.03
26669,2020-05-05,0.676748872,102.8757782,253.94,253.81,28.73
26670,2020-04-03,0.277509451,103.6786423,37.62,37.69,29.33
26671,2019-09-10,-0.307654798,102.9790421,144.12,143.25,27.03
26672,2019-09-10,-0.278569221,102.3468018,140.0,143.62,25.89
26673,2018-12-08,-0.178995505,102.795639,207.62,210.94,26.44
26674,2019-09-10,-0.648777306,102.9805832,144.12,143.25,27.03
26675,2019-09-10,0.136615694,102.6147385,138.56,139.56,26.27
26676,2020-03-14,0.13255167,103.224144,53.06,53.12,27.93
26677,2020-03-14,1.433106661,101.788475,76.06,80.81,27.9
26678,2020-03-14,1.058599472,102.997963,51.19,51.12,28.71
26679,2020-03-14,0.315919667,103.0568008,51.69,51.56,28.37
26680,2020-03-14,1.360233188,102.2811737,66.12,66.62,28.55
26681,2020-03-14,1.466009736,101.6384735,76.06,80.81,27.9
26682,2020-03-14,0.407647938,102.0538635,64.56,65.12,27.51
26683,2020-03-14,1.46784246,101.6260147,76.06,80.81,27.9
26684,2020-03-14,-0.231923595,102.8742218,53.06,53.12,27.93
26685,2018-10-17,0.05651588,101.6462936,169.06,175.94,26.53
26686,2018-10-17,0.12219552,102.8157196,204.06,202.88,27.68
26687,2019-09-10,-0.751224339,103.1597137,147.56,147.19,26.27
26688,2019-09-10,-0.062242758,101.5410156,161.06,187.81,26.14
26689,2020-03-13,0.283030361,103.672699,37.31,37.38,29.34
26690,2020-03-13,-0.031180331,103.2396469,33.0,33.5,28.24
26691,2020-04-22,1.417003989,101.6541824,84.88,89.75,28.28
26692,2020-04-22,0.014215199,101.7035599,98.38,100.56,27.65
26693,2020-04-21,1.013302922,101.6301651,115.38,115.44,27.39
26694,2020-03-13,0.787766814,102.5405579,38.81,39.12,28.27
26695,2020-03-13,0.005071976,103.1809998,33.0,33.5,28.24
26696,2020-04-20,1.389253497,101.5792389,114.88,118.62,28.38
26697,2020-04-17,0.991665006,102.2070923,89.31,89.06,28.09
26698,2020-04-15,2.016164541,101.1447067,127.81,134.06,27.95
26699,2020-04-15,0.654632866,101.2667389,133.94,108.38,27.18
26700,2019-09-10,0.194071859,101.5946274,141.56,145.06,26.32
26701,2019-09-10,0.127538204,102.6160431,138.56,139.56,26.27
26702,2019-09-10,-0.656597376,102.9911728,144.12,143.25,27.03
26703,2020-04-12,1.80345428,101.4558258,136.31,135.56,28.23
26704,2020-04-13,0.169959754,102.8434448,81.5,82.38,27.55
26705,2020-04-13,1.392711043,101.5764694,110.19,112.19,27.62
26706,2020-04-10,1.896648169,100.99543,111.38,114.56,28.0
26707,2020-04-10,1.421626329,100.8927383,139.0,132.81,26.65
26708,2020-04-08,0.97429949,102.999382,89.0,88.69,28.87
26709,2020-03-13,0.945165992,101.900528,36.94,36.62,27.71
26710,2020-03-13,1.047179341,102.9745178,34.56,34.75,28.88
26711,2020-03-29,0.973039865,102.9977798,28.69,28.5,28.85
26712,2020-03-29,1.08582139,102.9187012,28.69,28.5,28.85
26713,2020-03-29,1.805511236,101.7301025,179.19,179.19,29.02
26714,2020-03-29,0.900434613,101.9857636,35.56,35.94,27.79
26715,2020-03-13,1.050415635,102.9888077,34.56,34.75,28.88
26716,2020-03-29,-0.370119303,102.75103,80.94,98.94,27.2
26717,2020-03-27,1.285191059,101.1847839,112.88,113.69,27.37
26718,2019-09-10,-0.568820059,103.0829926,144.12,143.25,27.03
26719,2020-03-27,0.212231591,102.2723084,127.5,157.06,27.01
26720,2020-04-01,1.267990232,102.2502823,112.5,114.0,29.15
26721,2020-04-01,1.353226781,102.29702,112.5,114.0,29.15
26722,2020-04-01,1.460986376,101.6326523,136.25,139.0,28.59
26723,2019-09-10,-0.337140441,102.6483383,140.0,143.62,25.89
26724,2019-09-10,-0.589408934,102.8409348,144.12,143.25,27.03
26725,2019-09-10,-0.851128638,102.0090256,126.31,128.5,25.92
26726,2019-09-10,-0.294477582,103.0056992,144.12,143.25,27.03
26727,2019-09-10,-0.452118963,102.8080902,140.0,143.62,25.89
26728,2019-09-10,-0.109450504,102.4364243,138.56,139.56,26.27
26729,2019-09-10,-0.940030038,101.7100906,126.31,128.5,25.92
26730,2019-09-10,-0.445650786,102.7884064,140.0,143.62,25.89
26731,2019-09-10,-0.657907546,102.9819031,144.12,143.25,27.03
26732,2019-09-10,-0.063692272,101.6593094,141.56,145.06,26.32
26733,2019-09-10,-0.849857688,102.0179596,126.31,128.5,25.92
26734,2019-09-10,0.356157839,101.5046158,144.88,133.75,26.49
26735,2019-09-10,-0.042089704,103.0372238,140.0,139.25,27.18
26736,2019-09-10,-0.796236396,101.8770905,126.31,128.5,25.92
26737,2019-09-10,-0.28763324,102.9988861,144.12,143.25,27.03
26738,2019-09-10,-0.403622001,102.9519501,144.12,143.25,27.03
26739,2019-09-10,-0.461212277,102.8094101,140.0,143.62,25.89
26740,2019-09-10,-0.362544,102.9869919,144.12,143.25,27.03
26741,2019-09-10,-0.038060818,103.0654068,140.0,139.25,27.18
26742,2019-09-10,1.272532463,100.7680511,212.38,211.38,25.41
26743,2019-09-10,-0.394488454,102.9506226,144.12,143.25,27.03
26744,2019-09-10,-0.102431826,103.0613327,140.0,139.25,27.18
26745,2019-09-10,-0.868605733,101.6934891,126.31,128.5,25.92
26746,2019-09-10,1.914412498,100.7515564,203.06,201.5,26.61
26747,2019-09-10,-0.590469778,103.2501984,144.12,143.25,27.03
26748,2019-09-10,-1.012498498,102.7704468,145.19,146.5,25.38
26749,2019-09-10,0.054771289,103.7139816,136.06,136.12,28.62
26750,2019-09-10,-0.766785204,102.731308,145.19,146.5,25.38
26751,2019-09-10,-0.743409395,102.830658,144.12,143.25,27.03
26752,2019-09-10,1.262241006,100.8245392,212.38,211.38,25.41
26753,2019-09-10,-0.107835807,103.0238113,140.0,139.25,27.18
26754,2019-09-10,1.151838064,101.9883499,153.31,152.69,26.57
26755,2019-09-10,0.976785004,100.9539948,178.44,168.0,26.3
26756,2019-09-10,1.397308826,101.4515381,207.38,205.44,26.3
26757,2019-09-10,-0.308991641,102.9697342,144.12,143.25,27.03
26758,2019-09-10,1.685675859,101.276619,207.38,205.44,26.3
26759,2019-09-10,-0.397865772,102.8690567,144.12,143.25,27.03
26760,2019-09-10,1.922573328,100.4228745,203.06,201.5,26.61
26761,2019-09-10,2.072770834,100.8963547,203.06,201.5,26.61
26762,2019-09-10,-0.416745126,102.9254379,144.12,143.25,27.03
26763,2019-09-10,-0.471713245,103.0530396,144.12,143.25,27.03
26764,2019-09-10,-0.598532438,102.6855621,140.0,143.62,25.89
26765,2019-09-10,-0.482215106,103.0450287,144.12,143.25,27.03
26766,2019-09-10,-0.422049135,102.8884201,144.12,143.25,27.03
26767,2019-09-10,-0.626342237,103.1390686,144.12,143.25,27.03
26768,2020-03-18,0.885635972,101.8214111,93.88,124.5,27.18
26769,2019-09-10,-0.559656322,103.081665,144.12,143.25,27.03
26770,2019-09-10,0.524286747,103.3380356,140.62,140.25,27.45
26771,2019-09-10,-0.598293185,102.8132401,144.12,143.25,27.03
26772,2020-03-16,1.652889133,101.3184509,80.94,79.88,26.79
26773,2020-03-16,1.943989754,101.7781067,75.94,76.0,28.31
26774,2019-09-10,-0.281123519,102.3287964,140.0,143.62,25.89
26775,2019-09-10,-0.390025824,102.9245758,144.12,143.25,27.03
26776,2019-09-10,-0.416574866,102.9917603,144.12,143.25,27.03
26777,2019-09-09,1.077720284,102.3515091,140.62,140.31,27.38
26778,2019-09-09,0.202436715,103.4681091,137.88,137.94,28.97
26779,2020-03-14,-0.10013888,102.932251,53.06,53.12,27.93
26780,2020-03-14,0.979097724,102.9960632,51.19,51.12,28.71
26781,2019-09-10,-0.567476511,103.0923386,144.12,143.25,27.03
26782,2019-09-10,1.906711221,100.7618103,203.06,201.5,26.61
26783,2019-09-10,0.514946699,103.3393784,140.62,140.25,27.45
26784,2019-09-09,-0.284681767,102.3353958,139.88,146.31,26.23
26785,2019-09-10,-0.410278648,102.9055939,144.12,143.25,27.03
26786,2020-03-25,0.210019782,102.8157578,65.94,65.56,27.77
26787,2019-09-09,-0.406474501,102.9367065,142.06,141.31,27.56
26788,2019-09-10,-0.418072701,102.9161758,144.12,143.25,27.03
26789,2019-09-10,1.263521433,100.8335037,212.38,211.38,25.41
26790,2019-09-10,-0.12751548,102.3744507,138.56,139.56,26.27
26791,2019-09-10,-0.606492698,103.2129745,144.12,143.25,27.03
26792,2020-03-12,0.991118133,100.2255859,127.25,128.25,25.32
26793,2020-03-12,1.658752561,101.2749481,191.19,177.0,27.48
26794,2019-09-09,-0.857834101,101.9988174,130.38,129.44,26.05
26795,2020-03-11,1.666268826,101.2873154,315.12,313.56,27.12
26796,2019-09-09,-0.635617256,103.1373978,142.06,141.31,27.56
26797,2020-03-12,-0.800623357,101.4909668,321.19,319.5,25.74
26798,2020-03-11,1.091597676,102.9045486,171.56,171.69,28.74
26799,2020-03-11,0.526424706,102.9898758,186.31,171.81,28.51
26800,2020-03-11,-0.231102034,102.3795395,271.38,275.56,27.49
26801,2020-03-10,1.84924078,101.149559,287.5,290.25,28.14
26802,2020-03-11,1.651608348,101.3234558,315.12,313.56,27.12
26803,2019-08-12,1.951359391,100.6547623,178.06,175.75,27.09
26804,2019-08-12,0.871901929,101.9755249,188.25,187.75,27.03
26805,2019-08-12,0.888969004,100.4217682,181.25,210.0,26.27
26806,2019-08-12,-0.610242903,102.8065109,148.94,151.94,26.7
26807,2019-08-12,1.903742313,101.400383,172.94,172.06,27.78
26808,2019-08-12,0.869348705,101.9835815,188.25,187.75,27.03
26809,2019-08-12,1.951480627,100.6452103,178.06,175.75,27.09
26810,2019-08-12,1.960526347,100.6464996,178.06,175.75,27.09
26811,2019-08-12,0.870890677,101.9731445,188.25,187.75,27.03
26812,2019-08-12,0.307874978,103.2957153,149.81,149.75,27.84
26813,2019-08-11,-0.021594808,103.2333755,152.75,152.38,27.56
26814,2019-08-11,0.869567156,101.9764328,194.62,196.06,26.65
26815,2019-08-11,0.913014889,102.4814911,178.44,175.12,27.51
26816,2019-08-11,0.871073604,101.9869461,194.62,196.06,26.65
26817,2019-08-11,1.624143362,100.976593,196.19,192.94,26.65
26818,2019-08-11,-0.183479711,101.6843719,212.5,215.44,26.65
26819,2019-08-11,-0.251153827,101.8587646,207.19,194.56,26.57
26820,2018-10-09,-0.544899583,102.6880112,124.62,131.94,26.3
26821,2019-08-03,-0.298664689,102.0329437,135.06,137.69,25.75
26822,2019-08-03,-0.203966454,101.2105789,113.81,80.44,26.1
26823,2018-09-30,-0.424780786,102.7202911,131.5,132.94,26.77
26824,2018-09-30,-0.420043916,102.753006,131.5,132.94,26.77
26825,2018-09-30,-0.543059707,102.6773758,131.5,132.94,26.77
26826,2018-09-30,-0.55286622,102.6788025,131.5,132.94,26.77
26827,2018-09-30,-0.562672853,102.6802292,131.5,132.94,26.77
26828,2018-09-30,-0.411766201,102.7406464,131.5,132.94,26.77
26829,2018-09-30,-0.561135888,102.6910324,131.5,132.94,26.77
26830,2018-09-30,-0.551323235,102.6895981,131.5,132.94,26.77
26831,2018-09-30,-0.421625972,102.7420807,131.5,132.94,26.77
26832,2018-09-30,-0.54150939,102.688179,131.5,132.94,26.77
26833,2018-09-30,-0.416517913,102.7079697,131.5,132.94,26.77
26834,2018-09-30,-0.743174791,102.7739944,131.5,132.94,26.77
26835,2018-09-30,-0.409195691,102.8980789,128.62,128.69,27.55
26836,2018-09-30,-0.544607759,102.6665955,131.5,132.94,26.77
26837,2018-09-30,-0.414937437,102.7188416,131.5,132.94,26.77
26838,2019-08-02,-0.140384763,103.1335678,158.25,157.75,26.6
26839,2019-08-02,-0.140138313,101.7119141,150.88,157.44,26.33
26840,2019-08-02,-0.150692925,101.703804,150.88,157.44,26.33
26841,2018-09-30,-0.396207094,102.6992035,131.5,132.94,26.77
26842,2018-09-30,-0.386368096,102.6977615,131.5,132.94,26.77
26843,2019-08-02,-0.112261452,101.5266418,151.62,144.0,25.99
26844,2019-08-02,0.262391627,103.505928,158.25,158.31,28.41
26845,2019-08-02,2.227080584,100.3881607,170.94,168.12,27.11
26846,2019-08-02,0.265012145,103.4599609,158.25,158.31,28.41
26847,2019-08-02,0.67128408,101.9859085,131.06,131.06,26.13
26848,2019-08-02,0.67260325,101.9950714,131.06,131.06,26.13
26849,2019-08-02,0.427826643,101.9550476,131.06,131.06,26.13
26850,2019-08-02,0.017790075,102.3055191,156.62,161.06,25.91
26851,2019-08-02,-0.113643035,101.5170212,151.62,144.0,25.99
26852,2018-09-30,-0.423541427,102.7123032,131.5,132.94,26.77
26853,2018-09-30,-0.419819802,102.7493744,131.5,132.94,26.77
26854,2018-09-30,-0.415875465,102.7225189,131.5,132.94,26.77
26855,2018-09-30,-0.412149996,102.759613,131.5,132.94,26.77
26856,2018-09-30,-0.558621764,102.6897659,131.5,132.94,26.77
26857,2018-09-30,-0.548117638,102.6879272,131.5,132.94,26.77
26858,2018-09-30,-0.537819982,102.6802597,131.5,132.94,26.77
26859,2018-09-30,-0.421135217,102.7583389,131.5,132.94,26.77
26860,2018-09-30,0.189721823,102.300766,123.94,125.69,27.05
26861,2018-09-30,-0.557312369,102.6808167,131.5,132.94,26.77
26862,2018-09-30,-0.54679817,102.678978,131.5,132.94,26.77
26863,2018-09-30,-0.539138377,102.689209,131.5,132.94,26.77
26864,2018-09-30,-0.559931517,102.6987152,131.5,132.94,26.77
26865,2018-09-30,-0.413247705,102.704628,131.5,132.94,26.77
26866,2018-09-30,0.208925396,102.2944336,123.94,125.69,27.05
26867,2018-09-30,-0.745355666,102.7756271,131.5,132.94,26.77
26868,2018-09-30,0.98174727,102.9299545,127.94,128.12,28.54
26869,2018-09-30,0.98306483,102.9210281,127.94,128.12,28.54
26870,2019-08-02,-0.016565207,103.1639404,158.25,157.75,26.6
26871,2019-08-02,0.029645454,102.8423462,158.25,157.75,26.6
26872,2019-08-02,-0.545774758,102.7427216,151.62,159.44,25.46
26873,2019-08-02,0.033451114,102.8691101,158.25,157.75,26.6
26874,2019-08-02,-0.309823692,102.9792328,155.38,154.25,26.51
26875,2019-08-02,-0.321320891,102.9626846,155.38,154.25,26.51
