,Hari,Bulan,Tahun,WD10M,WD2M,T2M
25598,5,8,2019,154.25,153.75,27.05
25599,5,8,2019,155.94,156.38,26.09
25600,5,8,2019,156.94,156.69,27.04
25601,5,8,2019,156.94,156.69,27.04
25602,5,8,2019,222.69,217.88,19.9
25603,5,8,2019,152.31,152.94,26.47
25604,5,8,2019,143.31,142.06,26.08
25605,5,8,2019,145.25,145.25,27.24
25606,5,8,2019,180.69,180.81,27.55
25607,5,8,2019,155.94,156.38,26.09
25608,5,8,2019,156.94,156.69,27.04
25609,5,8,2019,159.94,162.31,26.45
25610,5,8,2019,156.94,156.69,27.04
25611,5,8,2019,144.69,144.75,27.32
25612,5,8,2019,155.94,156.38,26.09
25613,5,8,2019,172.88,175.25,26.58
25614,5,8,2019,144.0,144.62,25.73
25615,5,8,2019,141.94,142.0,25.52
25616,5,8,2019,141.94,142.0,25.52
25617,5,8,2019,144.0,144.62,25.73
25618,5,8,2019,165.12,152.06,22.49
25619,5,8,2019,143.38,136.12,24.43
25620,5,8,2019,143.38,136.12,24.43
25621,5,8,2019,143.38,136.12,24.43
25622,5,8,2019,156.88,156.75,25.44
25623,5,8,2019,156.88,156.75,25.44
25624,5,8,2019,161.5,161.31,27.26
25625,5,8,2019,142.75,142.69,27.05
25626,5,8,2019,142.75,142.69,27.05
25627,5,8,2019,142.75,142.69,27.05
25628,5,8,2019,144.69,144.75,27.32
25629,5,8,2019,141.94,142.0,25.52
25630,5,8,2019,160.88,160.81,28.5
25631,5,8,2019,144.69,144.75,27.32
25632,5,8,2019,172.88,175.25,26.58
25633,5,8,2019,159.94,162.31,26.45
25634,5,8,2019,172.88,175.25,26.58
25635,5,8,2019,156.94,156.69,27.04
25636,5,8,2019,142.75,142.69,27.05
25637,5,8,2019,194.56,191.75,27.33
25638,5,8,2019,184.06,182.38,27.4
25639,5,8,2019,194.19,191.44,26.98
25640,5,8,2019,156.94,156.69,27.04
25641,5,8,2019,172.88,175.25,26.58
25642,5,8,2019,170.44,169.5,27.33
25643,5,8,2019,243.75,243.88,21.61
25644,5,8,2019,194.56,191.75,27.33
25645,5,8,2019,228.25,226.06,23.58
25646,5,8,2019,184.06,182.38,27.4
25647,5,8,2019,194.56,191.75,27.33
25648,5,8,2019,237.62,236.62,19.69
25649,5,8,2019,194.19,191.44,26.98
25650,5,8,2019,246.31,246.12,23.04
25651,5,8,2019,172.88,175.25,26.58
25652,5,8,2019,228.25,226.06,23.58
25653,5,8,2019,143.31,142.06,26.08
25654,5,8,2019,246.31,246.12,23.04
25655,5,8,2019,237.12,238.06,23.03
25656,5,8,2019,194.56,191.75,27.33
25657,5,8,2019,194.56,191.75,27.33
25658,5,8,2019,237.12,238.06,23.03
25659,5,8,2019,216.5,221.12,22.37
25660,5,8,2019,172.88,175.25,26.58
25661,5,8,2019,194.19,191.44,26.98
25662,5,8,2019,172.88,175.25,26.58
25663,5,8,2019,167.12,166.0,26.72
25664,5,8,2019,137.5,137.5,25.97
25665,5,8,2019,143.31,142.06,26.08
25666,5,8,2019,192.69,195.56,26.8
25667,5,8,2019,152.31,152.94,26.47
25668,5,8,2019,194.19,191.44,26.98
25669,5,8,2019,152.31,152.94,26.47
25670,5,8,2019,143.38,136.12,24.43
25671,5,8,2019,187.19,187.06,28.62
25672,5,8,2019,184.06,182.38,27.4
25673,5,8,2019,180.06,176.5,23.58
25674,5,8,2019,184.06,182.38,27.4
25675,5,8,2019,194.19,191.44,26.98
25676,5,8,2019,180.06,176.5,23.58
25677,5,8,2019,194.19,191.44,26.98
25678,5,8,2019,180.06,176.5,23.58
25679,5,8,2019,209.31,209.38,27.2
25680,5,8,2019,209.31,209.38,27.2
25681,5,8,2019,209.31,209.38,27.2
25682,5,8,2019,185.44,198.56,26.79
25683,5,8,2019,127.06,125.56,24.48
25684,5,8,2019,129.38,129.44,25.59
25685,5,8,2019,143.62,143.44,26.37
25686,5,8,2019,142.81,142.75,25.0
25687,5,8,2019,172.88,175.25,26.58
25688,5,8,2019,156.94,156.69,27.04
25689,5,8,2019,183.19,184.06,26.98
25690,5,8,2019,183.19,184.06,26.98
25691,5,8,2019,172.88,175.25,26.58
25692,5,8,2019,201.0,223.69,26.06
25693,5,8,2019,117.5,111.19,25.29
25694,5,8,2019,172.88,175.25,26.58
25695,5,8,2019,201.0,223.69,26.06
25696,5,8,2019,194.19,191.44,26.98
25697,5,8,2019,144.0,144.62,25.73
25698,5,8,2019,155.94,156.38,26.09
25699,5,8,2019,227.25,230.56,22.94
25700,5,8,2019,237.12,238.06,23.03
25701,5,8,2019,156.88,156.75,25.44
25702,5,8,2019,170.44,169.5,27.33
25703,5,8,2019,183.19,184.06,26.98
25704,5,8,2019,184.06,182.38,27.4
25705,5,8,2019,154.25,153.75,27.05
25706,5,8,2019,140.5,140.56,26.86
25707,5,8,2019,172.88,175.25,26.58
25708,5,8,2019,128.25,128.25,25.48
25709,5,8,2019,183.19,184.06,26.98
25710,5,8,2019,194.19,191.44,26.98
25711,5,8,2019,183.19,184.06,26.98
25712,5,8,2019,172.88,175.25,26.58
25713,5,8,2019,156.94,156.69,27.04
25714,5,8,2019,194.19,191.44,26.98
25715,5,8,2019,141.94,142.0,25.52
25716,5,8,2019,128.25,128.25,25.48
25717,5,8,2019,143.38,136.12,24.43
25718,5,8,2019,141.94,142.0,25.52
25719,5,8,2019,143.38,136.12,24.43
25720,5,8,2019,143.38,136.12,24.43
25721,5,8,2019,194.19,191.44,26.98
25722,5,8,2019,172.88,175.25,26.58
25723,5,8,2019,126.06,125.44,25.18
25724,5,8,2019,137.62,137.75,25.41
25725,5,8,2019,144.69,144.75,27.32
25726,5,8,2019,179.69,179.69,28.33
25727,5,8,2019,184.06,182.38,27.4
25728,5,8,2019,144.69,144.75,27.32
25729,5,8,2019,143.38,136.12,24.43
25730,5,8,2019,194.19,191.44,26.98
25731,5,8,2019,167.12,166.0,26.72
25732,5,8,2019,156.88,156.75,25.44
25733,5,8,2019,172.88,175.25,26.58
25734,5,8,2019,183.19,184.06,26.98
25735,5,8,2019,156.94,156.69,27.04
25736,5,8,2019,156.94,156.69,27.04
25737,5,8,2019,184.06,182.38,27.4
25738,5,8,2019,155.94,156.38,26.09
25739,5,8,2019,201.0,223.69,26.06
25740,5,8,2019,194.19,191.44,26.98
25741,5,8,2019,145.25,145.25,28.05
25742,5,8,2019,184.06,182.38,27.4
25743,5,8,2019,194.19,191.44,26.98
25744,5,8,2019,194.19,191.44,26.98
25745,5,8,2019,194.19,191.44,26.98
25746,5,8,2019,144.69,144.75,27.32
25747,6,8,2019,154.25,154.25,26.08
25748,6,8,2019,147.5,147.5,24.73
25749,6,8,2019,126.69,125.88,24.72
25750,6,8,2019,140.0,138.31,25.47
25751,6,8,2019,150.56,150.69,26.1
25752,6,8,2019,156.12,155.75,25.21
25753,6,8,2019,154.25,154.25,26.08
25754,6,8,2019,150.06,149.56,26.76
25755,6,8,2019,154.25,154.25,26.08
25756,6,8,2019,147.5,147.5,24.73
25757,6,8,2019,140.0,138.31,25.47
25758,6,8,2019,126.69,125.88,24.72
25759,6,8,2019,140.0,138.31,25.47
25760,6,8,2019,140.0,138.31,25.47
25761,6,8,2019,156.12,155.75,25.21
25762,7,8,2019,155.44,170.25,26.83
25763,7,8,2019,189.25,183.69,27.56
25764,7,8,2019,181.12,225.81,26.54
25765,7,8,2019,148.62,152.38,26.37
25766,7,8,2019,189.25,183.69,27.56
25767,7,8,2019,148.62,152.38,26.37
25768,7,8,2019,143.12,141.31,26.58
25769,7,8,2019,150.94,150.94,27.86
25770,7,8,2019,159.94,159.62,25.93
25771,7,8,2019,143.12,141.31,26.58
25772,7,8,2019,142.44,150.94,26.62
25773,7,8,2019,141.38,139.44,25.12
25774,7,8,2019,143.12,141.31,26.58
25775,7,8,2019,138.69,138.25,24.98
25776,7,8,2019,127.06,125.94,25.8
25777,7,8,2019,155.31,162.0,25.87
25778,7,8,2019,151.56,151.56,28.04
25779,7,8,2019,148.88,148.62,24.95
25780,7,8,2019,143.12,141.31,26.58
25781,7,8,2019,140.81,140.75,24.16
25782,7,8,2019,221.88,225.31,25.81
25783,7,8,2019,142.44,150.94,26.62
25784,7,8,2019,145.56,145.44,24.84
25785,7,8,2019,184.81,168.12,25.69
25786,7,8,2019,167.62,161.44,27.55
25787,7,8,2019,137.62,137.19,23.98
25788,7,8,2019,157.69,157.25,26.62
25789,7,8,2019,228.38,236.56,23.44
25790,7,8,2019,145.06,145.0,26.9
25791,7,8,2019,147.62,147.5,26.61
25792,7,8,2019,147.62,147.5,26.61
25793,7,8,2019,147.62,147.5,26.61
25794,7,8,2019,145.0,143.5,24.9
25795,7,8,2019,220.06,214.19,19.06
25796,7,8,2019,166.5,163.44,23.36
25797,7,8,2019,142.44,150.94,26.62
25798,7,8,2019,138.69,138.25,24.98
25799,7,8,2019,140.81,140.75,24.16
25800,7,8,2019,143.12,141.31,26.58
25801,7,8,2019,153.44,153.44,26.98
25802,7,8,2019,147.62,147.5,26.61
25803,7,8,2019,142.44,150.94,26.62
25804,7,8,2019,155.31,162.0,25.87
25805,7,8,2019,120.44,133.69,26.78
25806,7,8,2019,155.31,162.0,25.87
25807,7,8,2019,191.69,190.12,26.72
25808,7,8,2019,166.5,163.44,23.36
25809,7,8,2019,154.94,154.75,26.82
25810,7,8,2019,167.62,161.44,27.55
25811,7,8,2019,157.69,157.25,26.62
25812,7,8,2019,133.88,133.69,24.72
25813,7,8,2019,221.88,225.31,25.81
25814,7,8,2019,143.12,143.19,25.05
25815,7,8,2019,154.94,154.75,26.82
25816,7,8,2019,155.44,170.25,26.83
25817,7,8,2019,156.38,152.31,25.14
25818,7,8,2019,139.5,140.31,26.96
25819,7,8,2019,155.44,170.25,26.83
25820,7,8,2019,143.12,141.31,26.58
25821,7,8,2019,143.12,141.31,26.58
25822,7,8,2019,155.44,170.25,26.83
25823,7,8,2019,120.44,133.69,26.78
25824,7,8,2019,147.56,146.56,25.49
25825,7,8,2019,147.56,146.56,25.49
25826,7,8,2019,155.31,162.0,25.87
25827,7,8,2019,127.06,125.94,25.8
25828,7,8,2019,133.88,133.69,24.72
25829,7,8,2019,139.5,140.31,26.96
25830,7,8,2019,158.12,160.12,25.1
25831,7,8,2019,154.94,154.75,26.82
25832,7,8,2019,157.69,157.25,26.62
25833,7,8,2019,149.38,149.25,27.16
25834,7,8,2019,138.44,138.25,24.26
25835,7,8,2019,139.19,138.94,24.92
25836,7,8,2019,149.25,149.19,24.79
25837,7,8,2019,139.19,138.94,24.92
25838,7,8,2019,139.19,138.94,24.92
25839,7,8,2019,147.56,146.56,25.49
25840,7,8,2019,137.19,137.19,23.65
25841,7,8,2019,147.62,147.5,26.61
25842,7,8,2019,142.44,150.94,26.62
25843,7,8,2019,120.44,133.69,26.78
25844,7,8,2019,155.44,170.25,26.83
25845,7,8,2019,155.44,170.25,26.83
25846,7,8,2019,143.12,141.31,26.58
25847,7,8,2019,156.38,152.31,25.14
25848,7,8,2019,143.75,148.69,26.31
25849,7,8,2019,155.44,170.25,26.83
25850,7,8,2019,149.25,149.19,24.79
25851,7,8,2019,148.88,148.62,24.95
25852,7,8,2019,120.44,133.69,26.78
25853,7,8,2019,152.06,151.94,25.71
25854,7,8,2019,138.44,138.25,24.26
25855,7,8,2019,143.12,141.31,26.58
25856,7,8,2019,189.25,183.69,27.56
25857,7,8,2019,149.5,149.44,26.74
25858,7,8,2019,147.62,147.5,26.61
25859,7,8,2019,139.5,140.31,26.96
25860,7,8,2019,155.31,162.0,25.87
25861,7,8,2019,155.31,162.0,25.87
25862,7,8,2019,155.31,162.0,25.87
25863,7,8,2019,189.25,183.69,27.56
25864,7,8,2019,246.12,248.75,20.55
25865,7,8,2019,155.31,154.06,23.96
25866,7,8,2019,158.12,160.12,25.1
25867,7,8,2019,159.94,159.62,25.93
25868,7,8,2019,158.12,160.12,25.1
25869,7,8,2019,191.69,190.12,26.72
25870,7,8,2019,155.31,162.0,25.87
25871,7,8,2019,153.44,153.44,26.98
25872,7,8,2019,149.25,149.19,24.79
25873,7,8,2019,149.5,149.44,26.74
25874,8,8,2019,199.0,188.31,21.82
25875,8,8,2019,226.56,170.94,19.9
25876,8,8,2019,156.88,158.12,23.94
25877,8,8,2019,241.44,229.88,19.97
25878,8,8,2019,226.56,170.94,19.9
25879,8,8,2019,241.44,229.88,19.97
25880,8,8,2019,226.56,170.94,19.9
25881,8,8,2019,241.44,229.88,19.97
25882,8,8,2019,178.69,177.19,27.87
25883,8,8,2019,143.5,141.12,25.42
25884,8,8,2019,226.56,170.94,19.9
25885,8,8,2019,214.31,214.44,27.72
25886,8,8,2019,159.19,159.25,26.62
25887,8,8,2019,193.88,191.88,24.1
25888,8,8,2019,241.44,229.88,19.97
25889,8,8,2019,178.69,177.19,27.87
25890,8,8,2019,178.69,177.19,27.87
25891,8,8,2019,144.81,235.06,26.04
25892,8,8,2019,159.19,159.25,26.62
25893,8,8,2019,226.56,170.94,19.9
25894,8,8,2019,149.88,149.19,25.55
25895,8,8,2019,144.81,235.06,26.04
25896,8,8,2019,193.88,191.88,24.1
25897,8,8,2019,108.56,105.5,26.91
25898,8,8,2019,207.88,196.94,23.05
25899,8,8,2019,191.56,191.44,28.28
25900,8,8,2019,143.5,141.12,25.42
25901,8,8,2019,143.5,141.12,25.42
25902,8,8,2019,141.5,149.25,26.12
25903,8,8,2019,226.56,170.94,19.9
25904,8,8,2019,152.06,157.12,25.54
25905,8,8,2019,213.31,198.0,22.65
25906,8,8,2019,152.06,157.12,25.54
25907,8,8,2019,152.06,157.12,25.54
25908,8,8,2019,152.06,157.12,25.54
25909,8,8,2019,155.5,160.81,25.64
25910,8,8,2019,152.06,157.12,25.54
25911,8,8,2019,139.38,144.19,25.65
25912,8,8,2019,143.5,141.12,25.42
25913,8,8,2019,159.19,159.25,26.62
25914,8,8,2019,156.06,157.0,27.73
25915,8,8,2019,178.69,177.19,27.87
25916,8,8,2019,144.81,235.06,26.04
25917,8,8,2019,178.69,177.19,27.87
25918,8,8,2019,149.88,149.19,25.55
25919,9,8,2019,195.56,193.19,27.19
25920,9,8,2019,192.5,187.94,26.83
25921,9,8,2019,166.44,166.12,27.4
25922,9,8,2019,187.06,187.06,26.58
25923,9,8,2019,187.06,187.06,26.58
25924,9,8,2019,195.56,193.19,27.19
25925,9,8,2019,187.06,187.06,26.58
25926,9,8,2019,195.56,193.19,27.19
25927,9,8,2019,138.94,138.62,26.08
25928,9,8,2019,187.06,187.06,26.58
25929,9,8,2019,192.5,187.94,26.83
25930,9,8,2019,181.5,183.62,26.69
25931,9,8,2019,181.5,183.62,26.69
25932,9,8,2019,187.06,187.06,26.58
25933,9,8,2019,187.06,187.06,26.58
25934,9,8,2019,133.25,132.81,26.03
25935,9,8,2019,187.06,187.06,26.58
25936,9,8,2019,181.5,183.62,26.69
25937,9,8,2019,181.5,183.62,26.69
25938,9,8,2019,187.06,187.06,26.58
25939,9,8,2019,187.06,187.06,26.58
25940,9,8,2019,187.06,187.06,26.58
25941,9,8,2019,187.06,187.06,26.58
25942,9,8,2019,162.44,163.31,26.32
25943,9,8,2019,140.75,140.44,26.24
25944,9,8,2019,140.75,140.44,26.24
25945,9,8,2019,181.5,183.62,26.69
25946,9,8,2019,155.38,154.75,27.2
25947,9,8,2019,187.06,187.06,26.58
25948,9,8,2019,187.06,187.06,26.58
25949,9,8,2019,187.06,187.06,26.58
25950,9,8,2019,192.5,187.94,26.83
25951,9,8,2019,192.5,187.94,26.83
25952,9,8,2019,171.06,170.44,26.62
25953,9,8,2019,187.06,187.06,26.58
25954,9,8,2019,187.06,187.06,26.58
25955,9,8,2019,162.44,163.31,26.32
25956,9,8,2019,181.5,183.62,26.69
25957,9,8,2019,187.06,187.06,26.58
25958,9,8,2019,187.06,187.06,26.58
25959,9,8,2019,195.56,193.19,27.19
25960,9,8,2019,156.38,155.19,25.98
25961,9,8,2019,181.5,183.62,26.69
25962,9,8,2019,192.5,187.94,26.83
25963,9,8,2019,187.06,187.06,26.58
25964,9,8,2019,187.06,187.06,26.58
25965,9,8,2019,211.44,212.75,26.73
25966,9,8,2019,166.44,166.12,27.4
25967,9,8,2019,181.5,183.62,26.69
25968,9,8,2019,162.44,163.31,26.32
25969,9,8,2019,181.5,183.62,26.69
25970,9,8,2019,187.06,187.06,26.58
25971,9,8,2019,181.5,183.62,26.69
25972,9,8,2019,187.06,187.06,26.58
25973,9,8,2019,156.38,155.19,25.98
25974,9,8,2019,192.5,187.94,26.83
25975,9,8,2019,192.5,187.94,26.83
25976,9,8,2019,187.06,187.06,26.58
25977,9,8,2019,187.06,187.06,26.58
25978,9,8,2019,129.38,128.25,25.89
25979,9,8,2019,156.38,155.19,25.98
25980,9,8,2019,156.38,155.19,25.98
25981,9,8,2019,156.38,155.19,25.98
25982,9,8,2019,187.06,187.06,26.58
25983,9,8,2019,155.38,154.75,27.2
25984,9,8,2019,187.06,187.06,26.58
25985,9,8,2019,187.06,187.06,26.58
25986,9,8,2019,195.56,193.19,27.19
25987,9,8,2019,138.94,138.62,26.08
25988,9,8,2019,187.06,187.06,26.58
25989,9,8,2019,175.25,174.69,27.16
25990,9,8,2019,156.38,155.19,25.98
25991,9,8,2019,187.06,187.06,26.58
25992,9,8,2019,129.38,128.25,25.89
25993,9,8,2019,157.88,157.56,26.44
25994,9,8,2019,187.06,187.06,26.58
25995,9,8,2019,175.25,174.69,27.16
25996,9,8,2019,132.0,131.94,25.42
25997,9,8,2019,187.06,187.06,26.58
25998,9,8,2019,175.25,174.69,27.16
25999,9,8,2019,187.06,187.06,26.58
26000,9,8,2019,187.06,187.06,26.58
26001,9,8,2019,155.38,154.75,27.2
26002,9,8,2019,181.5,183.62,26.69
26003,9,8,2019,175.25,174.69,27.16
26004,9,8,2019,187.06,187.06,26.58
26005,9,8,2019,155.38,154.75,27.2
26006,9,8,2019,181.5,183.62,26.69
26007,9,8,2019,195.56,193.19,27.19
26008,9,8,2019,175.25,174.69,27.16
26009,9,8,2019,225.81,239.81,26.44
26010,9,8,2019,187.06,187.06,26.58
26011,9,8,2019,195.56,193.19,27.19
26012,9,8,2019,187.06,187.06,26.58
26013,9,8,2019,129.38,128.25,25.89
26014,9,8,2019,187.06,187.06,26.58
26015,9,8,2019,181.5,183.62,26.69
26016,9,8,2019,187.06,187.06,26.58
26017,9,8,2019,195.56,193.19,27.19
26018,9,8,2019,187.06,187.06,26.58
26019,9,8,2019,181.5,183.62,26.69
26020,9,8,2019,181.5,183.62,26.69
26021,9,8,2019,187.06,187.06,26.58
26022,9,8,2019,187.56,185.75,27.5
26023,9,8,2019,187.06,187.06,26.58
26024,9,8,2019,192.5,187.94,26.83
26025,9,8,2019,192.5,187.94,26.83
26026,9,8,2019,138.44,131.44,24.86
26027,9,8,2019,175.25,174.69,27.16
26028,10,8,2019,146.12,142.94,26.37
26029,11,8,2019,199.81,195.38,26.72
26030,11,8,2019,198.12,194.81,26.87
26031,11,8,2019,178.44,175.12,27.51
26032,11,8,2019,225.81,236.25,25.58
26033,11,8,2019,157.38,157.0,27.79
26034,11,8,2019,194.62,196.06,26.65
26035,11,8,2019,161.44,158.38,26.79
26036,11,8,2019,161.44,158.38,26.79
26037,11,8,2019,194.62,196.06,26.65
26038,11,8,2019,194.62,196.06,26.65
26039,11,8,2019,194.62,196.06,26.65
26040,11,8,2019,154.75,154.06,27.06
26041,11,8,2019,225.81,236.25,25.58
26042,11,8,2019,198.12,194.81,26.87
26043,11,8,2019,178.44,175.12,27.51
26044,11,8,2019,194.62,196.06,26.65
26045,11,8,2019,194.62,196.06,26.65
26046,11,8,2019,178.44,175.12,27.51
26047,11,8,2019,212.5,215.44,26.65
26048,11,8,2019,198.12,194.81,26.87
26049,11,8,2019,198.12,194.81,26.87
26050,11,8,2019,161.44,158.38,26.79
26051,11,8,2019,194.62,196.06,26.65
26052,11,8,2019,194.56,192.31,27.25
26053,11,8,2019,199.81,195.38,26.72
26054,11,8,2019,157.38,157.0,27.79
26055,11,8,2019,212.5,215.44,26.65
26056,11,8,2019,198.12,194.81,26.87
26057,11,8,2019,212.5,215.44,26.65
26058,11,8,2019,198.12,194.81,26.87
26059,11,8,2019,198.12,194.81,26.87
26060,11,8,2019,198.12,194.81,26.87
26061,11,8,2019,178.44,175.12,27.51
26062,11,8,2019,146.0,147.12,26.82
26063,11,8,2019,198.12,194.81,26.87
26064,11,8,2019,198.12,194.81,26.87
26065,11,8,2019,178.44,175.12,27.51
26066,11,8,2019,194.56,192.31,27.25
26067,11,8,2019,198.12,194.81,26.87
26068,11,8,2019,198.12,194.81,26.87
26069,11,8,2019,191.69,191.62,28.59
26070,11,8,2019,129.0,129.0,27.43
26071,11,8,2019,128.44,127.56,25.97
26072,11,8,2019,212.5,215.44,26.65
26073,11,8,2019,194.62,196.06,26.65
26074,11,8,2019,198.12,194.81,26.87
26075,11,8,2019,194.62,196.06,26.65
26076,11,8,2019,128.06,127.25,26.66
26077,11,8,2019,194.62,196.06,26.65
26078,11,8,2019,194.62,196.06,26.65
26079,11,8,2019,154.75,154.06,27.06
26080,11,8,2019,194.62,196.06,26.65
26081,11,8,2019,207.19,194.56,26.57
26082,11,8,2019,152.75,152.38,27.56
26083,11,8,2019,194.62,196.06,26.65
26084,11,8,2019,178.44,175.12,27.51
26085,11,8,2019,194.62,196.06,26.65
26086,11,8,2019,154.12,154.06,28.83
26087,11,8,2019,196.19,192.94,26.65
26088,11,8,2019,207.19,194.56,26.57
26089,11,8,2019,129.0,129.0,27.43
26090,11,8,2019,156.75,156.88,26.36
26091,11,8,2019,217.69,219.31,25.9
26092,11,8,2019,199.06,199.44,26.55
26093,11,8,2019,199.06,199.44,26.55
26094,11,8,2019,152.75,152.38,27.56
26095,11,8,2019,150.94,150.38,27.54
26096,11,8,2019,154.75,154.06,27.06
26097,11,8,2019,150.94,150.38,27.54
26098,11,8,2019,150.94,150.38,27.54
26099,11,8,2019,128.44,127.56,25.97
26100,11,8,2019,212.5,215.44,26.65
26101,11,8,2019,212.5,215.44,26.65
26102,11,8,2019,150.94,150.38,27.54
26103,11,8,2019,188.19,186.12,27.2
26104,11,8,2019,161.44,158.38,26.79
26105,11,8,2019,198.12,194.81,26.87
26106,11,8,2019,198.12,194.81,26.87
26107,11,8,2019,212.5,215.44,26.65
26108,11,8,2019,212.5,215.44,26.65
26109,11,8,2019,154.75,154.06,27.06
26110,11,8,2019,161.44,158.38,26.79
26111,11,8,2019,161.44,158.38,26.79
26112,11,8,2019,129.0,129.0,27.43
26113,11,8,2019,150.94,150.38,27.54
26114,11,8,2019,136.56,136.5,26.27
26115,11,8,2019,161.44,158.38,26.79
26116,11,8,2019,197.62,197.69,28.73
26117,11,8,2019,150.94,150.38,27.54
26118,11,8,2019,161.44,158.38,26.79
26119,11,8,2019,128.44,127.56,25.97
26120,11,8,2019,161.44,158.38,26.79
26121,11,8,2019,212.5,215.44,26.65
26122,11,8,2019,143.62,143.5,26.78
26123,11,8,2019,157.38,157.0,27.79
26124,11,8,2019,154.75,154.06,27.06
26125,11,8,2019,199.81,195.38,26.72
26126,11,8,2019,144.69,144.06,26.25
26127,11,8,2019,212.5,215.44,26.65
26128,11,8,2019,144.69,144.06,26.25
26129,11,8,2019,212.5,215.44,26.65
26130,11,8,2019,152.75,152.38,27.56
26131,11,8,2019,178.44,175.12,27.51
26132,11,8,2019,194.56,192.31,27.25
26133,11,8,2019,150.94,150.38,27.54
26134,11,8,2019,129.0,129.0,27.43
26135,11,8,2019,161.44,158.38,26.79
26136,11,8,2019,212.5,215.44,26.65
26137,11,8,2019,161.44,158.38,26.79
26138,11,8,2019,161.44,158.38,26.79
26139,11,8,2019,232.5,234.38,24.92
26140,11,8,2019,161.44,158.38,26.79
26141,11,8,2019,207.19,194.56,26.57
26142,11,8,2019,157.38,157.0,27.79
26143,11,8,2019,161.44,158.38,26.79
26144,11,8,2019,161.44,158.38,26.79
26145,11,8,2019,135.38,135.31,26.11
26146,11,8,2019,161.44,158.38,26.79
26147,11,8,2019,178.44,175.12,27.51
26148,11,8,2019,154.75,154.06,27.06
26149,11,8,2019,161.44,158.38,26.79
26150,11,8,2019,132.31,125.56,25.36
26151,11,8,2019,152.75,152.38,27.56
26152,11,8,2019,194.62,196.06,26.65
26153,12,8,2019,178.06,175.75,27.09
26154,12,8,2019,149.81,149.75,27.84
26155,12,8,2019,178.06,175.75,27.09
26156,12,8,2019,145.94,145.44,27.46
26157,12,8,2019,174.38,161.19,26.95
26158,12,8,2019,188.25,187.75,27.03
26159,12,8,2019,178.06,175.75,27.09
26160,12,8,2019,178.06,175.75,27.09
26161,12,8,2019,178.06,175.75,27.09
26162,12,8,2019,148.94,151.94,26.7
26163,12,8,2019,144.38,144.69,26.95
26164,12,8,2019,134.5,131.94,24.87
26165,12,8,2019,178.06,175.75,27.09
26166,12,8,2019,161.88,161.38,25.87
26167,12,8,2019,122.25,120.75,24.26
26168,12,8,2019,179.44,179.25,26.65
26169,12,8,2019,178.06,175.75,27.09
26170,12,8,2019,144.38,144.69,26.95
26171,12,8,2019,178.06,175.75,27.09
26172,12,8,2019,129.75,125.81,26.79
26173,12,8,2019,139.81,139.12,26.12
26174,12,8,2019,143.81,143.81,28.64
26175,12,8,2019,172.94,172.06,27.78
26176,12,8,2019,144.38,144.69,26.95
26177,12,8,2019,150.25,149.38,26.92
26178,12,8,2019,188.25,187.75,27.03
26179,12,8,2019,188.25,187.75,27.03
26180,12,8,2019,174.69,165.69,27.52
26181,12,8,2019,178.06,175.75,27.09
26182,12,8,2019,178.06,175.75,27.09
26183,12,8,2019,178.06,175.75,27.09
26184,12,8,2019,174.69,165.69,27.52
26185,12,8,2019,144.38,144.69,26.95
26186,12,8,2019,149.81,149.75,27.84
26187,12,8,2019,161.88,161.38,25.87
26188,12,8,2019,188.25,187.75,27.03
26189,12,8,2019,179.44,179.25,26.65
26190,12,8,2019,172.94,172.06,27.78
26191,12,8,2019,179.44,179.56,26.93
26192,12,8,2019,178.06,175.75,27.09
26193,12,8,2019,179.44,179.25,26.65
26194,12,8,2019,188.25,187.75,27.03
26195,12,8,2019,188.25,187.75,27.03
26196,12,8,2019,193.56,180.5,22.57
26197,12,8,2019,178.06,175.75,27.09
26198,12,8,2019,188.25,187.75,27.03
26199,12,8,2019,188.25,187.75,27.03
26200,12,8,2019,134.69,134.62,26.12
26201,12,8,2019,139.81,139.12,26.12
26202,12,8,2019,139.06,139.12,26.25
26203,12,8,2019,144.38,144.69,26.95
26204,12,8,2019,178.06,175.75,27.09
26205,12,8,2019,183.38,169.31,22.58
26206,12,8,2019,178.06,175.75,27.09
26207,12,8,2019,150.25,149.38,26.92
26208,12,8,2019,144.44,144.5,27.67
26209,12,8,2019,146.19,146.94,26.73
26210,12,8,2019,201.94,201.94,28.72
26211,12,8,2019,149.81,149.75,27.84
26212,12,8,2019,188.25,187.75,27.03
26213,12,8,2019,150.81,151.25,27.62
26214,12,8,2019,144.38,144.69,26.95
26215,12,8,2019,178.06,175.75,27.09
26216,12,8,2019,150.81,151.25,27.62
26217,12,8,2019,178.06,175.75,27.09
26218,12,8,2019,178.06,175.75,27.09
26219,12,8,2019,148.94,151.94,26.7
26220,12,8,2019,144.38,144.69,26.95
26221,12,8,2019,172.94,172.06,27.78
26222,12,8,2019,185.75,182.56,24.51
26223,12,8,2019,144.44,144.5,27.67
26224,12,8,2019,232.19,237.44,23.49
26225,12,8,2019,185.75,182.56,24.51
26226,12,8,2019,146.44,146.38,26.24
26227,12,8,2019,140.56,140.25,27.61
26228,12,8,2019,142.5,142.44,26.69
26229,12,8,2019,151.31,151.31,28.95
26230,12,8,2019,150.25,149.38,26.92
26231,12,8,2019,150.25,149.38,26.92
26232,12,8,2019,144.44,144.5,27.67
