,Hari,Bulan,Tahun,WD10M,WD2M,T2M
46624,24,10,2019,115.75,115.69,27.51
46625,24,10,2019,115.75,115.69,27.51
46626,24,10,2019,114.38,114.38,27.73
46627,24,10,2019,122.94,121.94,28.68
46628,24,10,2019,115.31,117.0,26.96
46629,24,10,2019,115.31,117.0,26.96
46630,24,10,2019,115.31,117.0,26.96
46631,24,10,2019,115.31,117.0,26.96
46632,24,10,2019,114.38,114.38,27.73
46633,24,10,2019,119.0,119.0,27.33
46634,24,10,2019,115.75,115.69,27.51
46635,24,10,2019,119.0,119.0,27.33
46636,24,10,2019,99.88,106.31,27.39
46637,24,10,2019,99.88,106.31,27.39
46638,24,10,2019,122.88,123.44,27.59
46639,24,10,2019,117.19,116.81,27.78
46640,24,10,2019,117.19,116.81,27.78
46641,24,10,2019,117.19,116.81,27.78
46642,24,10,2019,115.94,115.69,28.55
46643,24,10,2019,115.94,115.69,28.55
46644,24,10,2019,115.94,115.69,28.55
46645,24,10,2019,119.5,119.06,29.29
46646,24,10,2019,119.5,119.06,29.29
46647,24,10,2019,119.5,119.06,29.29
46648,24,10,2019,119.5,119.06,29.29
46649,24,10,2019,119.5,119.06,29.29
46650,24,10,2019,119.5,119.06,29.29
46651,24,10,2019,119.0,119.0,27.33
46652,24,10,2019,132.12,131.38,29.67
46653,24,10,2019,115.94,115.69,28.55
46654,24,10,2019,115.94,115.69,28.55
46655,24,10,2019,115.94,115.69,28.55
46656,24,10,2019,115.94,115.69,28.55
46657,24,10,2019,115.94,115.69,28.55
46658,24,10,2019,115.94,115.69,28.55
46659,24,10,2019,115.94,115.69,28.55
46660,24,10,2019,115.94,115.69,28.55
46661,24,10,2019,129.69,115.56,26.95
46662,24,10,2019,109.75,110.88,27.4
46663,24,10,2019,119.5,119.06,29.29
46664,24,10,2019,122.62,122.69,29.87
46665,24,10,2019,122.62,122.69,29.87
46666,24,10,2019,119.5,119.06,29.29
46667,24,10,2019,115.94,115.69,28.55
46668,24,10,2019,152.75,168.94,25.97
46669,24,10,2019,115.94,115.69,28.55
46670,24,10,2019,109.88,110.25,27.12
46671,24,10,2019,115.75,115.69,27.51
46672,24,10,2019,115.75,115.69,27.51
46673,24,10,2019,115.75,115.69,27.51
46674,24,10,2019,115.75,115.69,27.51
46675,24,10,2019,117.19,116.81,27.78
46676,24,10,2019,115.75,115.69,27.51
46677,24,10,2019,119.0,119.0,27.33
46678,24,10,2019,122.62,122.69,29.87
46679,24,10,2019,115.94,115.69,28.55
46680,24,10,2019,115.31,117.0,26.96
46681,24,10,2019,107.88,107.81,27.19
46682,24,10,2019,117.19,116.81,27.78
46683,24,10,2019,152.75,168.94,25.97
46684,24,10,2019,109.81,110.38,27.7
46685,24,10,2019,126.94,155.0,22.44
46686,24,10,2019,126.94,155.0,22.44
46687,24,10,2019,115.31,117.0,26.96
46688,24,10,2019,113.19,113.25,27.21
46689,24,10,2019,109.81,110.38,27.7
46690,24,10,2019,109.81,110.38,27.7
46691,24,10,2019,115.94,115.69,28.55
46692,24,10,2019,115.75,115.69,27.51
46693,24,10,2019,117.19,116.81,27.78
46694,24,10,2019,115.31,117.0,26.96
46695,24,10,2019,126.94,155.0,22.44
46696,24,10,2019,115.94,115.69,28.55
46697,24,10,2019,119.5,119.06,29.29
46698,24,10,2019,122.62,122.69,29.87
46699,24,10,2019,122.88,123.44,27.59
46700,24,10,2019,115.75,115.69,27.51
46701,24,10,2019,104.0,104.75,26.76
46702,24,10,2019,110.94,111.06,27.66
46703,24,10,2019,113.19,113.25,27.21
46704,24,10,2019,109.88,110.25,27.12
46705,24,10,2019,117.19,116.81,27.78
46706,24,10,2019,117.19,116.81,27.78
46707,24,10,2019,117.19,116.81,27.78
46708,24,10,2019,155.25,155.25,25.76
46709,24,10,2019,146.31,148.88,26.77
46710,24,10,2019,119.0,119.0,27.33
46711,24,10,2019,101.25,101.0,26.89
46712,24,10,2019,105.38,105.5,27.35
46713,24,10,2019,99.88,106.31,27.39
46714,24,10,2019,99.88,106.31,27.39
46715,24,10,2019,119.0,119.0,27.33
46716,24,10,2019,117.19,116.81,27.78
46717,24,10,2019,110.94,111.06,27.66
46718,24,10,2019,115.94,115.69,28.55
46719,24,10,2019,119.0,119.0,27.33
46720,24,10,2019,122.88,123.44,27.59
46721,24,10,2019,105.38,105.5,27.35
46722,24,10,2019,115.75,115.69,27.51
46723,24,10,2019,119.0,119.0,27.33
46724,24,10,2019,115.75,115.69,27.51
46725,24,10,2019,152.75,168.94,25.97
46726,24,10,2019,119.0,119.0,27.33
46727,24,10,2019,119.0,119.0,27.33
46728,24,10,2019,117.19,116.81,27.78
46729,24,10,2019,105.38,105.5,27.35
46730,24,10,2019,99.88,106.31,27.39
46731,24,10,2019,115.75,115.69,27.51
46732,24,10,2019,117.19,116.81,27.78
46733,24,10,2019,117.19,116.81,27.78
46734,24,10,2019,117.19,116.81,27.78
46735,24,10,2019,117.19,116.81,27.78
46736,24,10,2019,115.75,115.69,27.51
46737,24,10,2019,113.19,113.25,27.21
46738,24,10,2019,115.94,115.69,28.55
46739,24,10,2019,117.19,116.81,27.78
46740,24,10,2019,115.75,115.69,27.51
46741,24,10,2019,117.19,116.81,27.78
46742,24,10,2019,119.5,119.06,29.29
46743,24,10,2019,119.5,119.06,29.29
46744,24,10,2019,122.62,122.69,29.87
46745,24,10,2019,115.94,115.69,28.55
46746,24,10,2019,119.5,119.06,29.29
46747,24,10,2019,122.62,122.69,29.87
46748,24,10,2019,119.5,119.06,29.29
46749,24,10,2019,122.62,122.69,29.87
46750,24,10,2019,115.75,115.69,27.51
46751,24,10,2019,115.75,115.69,27.51
46752,24,10,2019,117.19,116.81,27.78
46753,24,10,2019,115.75,115.69,27.51
46754,24,10,2019,115.75,115.69,27.51
46755,24,10,2019,122.62,122.69,29.87
46756,24,10,2019,119.5,119.06,29.29
46757,24,10,2019,122.62,122.69,29.87
46758,24,10,2019,122.94,121.94,28.68
46759,24,10,2019,113.19,113.25,27.21
46760,24,10,2019,122.62,122.69,29.87
46761,24,10,2019,115.94,115.69,28.55
46762,24,10,2019,122.94,121.94,28.68
46763,24,10,2019,115.94,115.69,28.55
46764,24,10,2019,119.5,119.06,29.29
46765,24,10,2019,122.94,121.94,28.68
46766,24,10,2019,115.94,115.69,28.55
46767,24,10,2019,122.62,122.69,29.87
46768,24,10,2019,117.19,116.81,27.78
46769,24,10,2019,117.19,116.81,27.78
46770,24,10,2019,115.31,117.0,26.96
46771,24,10,2019,122.88,123.44,27.59
46772,24,10,2019,119.0,119.0,27.33
46773,24,10,2019,119.0,119.0,27.33
46774,24,10,2019,115.75,115.69,27.51
46775,24,10,2019,117.19,116.81,27.78
46776,24,10,2019,115.75,115.69,27.51
46777,24,10,2019,119.0,119.0,27.33
46778,24,10,2019,115.75,115.69,27.51
46779,24,10,2019,117.19,116.81,27.78
46780,24,10,2019,122.88,123.44,27.59
46781,24,10,2019,122.88,123.44,27.59
46782,24,10,2019,117.19,116.81,27.78
46783,24,10,2019,115.75,115.69,27.51
46784,24,10,2019,115.75,115.69,27.51
46785,24,10,2019,115.75,115.69,27.51
46786,24,10,2019,117.19,116.81,27.78
46787,24,10,2019,119.0,119.0,27.33
46788,24,10,2019,113.19,113.25,27.21
46789,24,10,2019,119.0,119.0,27.33
46790,24,10,2019,119.0,119.0,27.33
46791,24,10,2019,119.0,119.0,27.33
46792,24,10,2019,119.0,119.0,27.33
46793,24,10,2019,113.19,113.25,27.21
46794,24,10,2019,119.0,119.0,27.33
46795,24,10,2019,119.0,119.0,27.33
46796,24,10,2019,119.0,119.0,27.33
46797,24,10,2019,113.19,113.25,27.21
46798,24,10,2019,113.19,113.25,27.21
46799,24,10,2019,113.19,113.25,27.21
46800,24,10,2019,119.0,119.0,27.33
46801,24,10,2019,105.38,105.5,27.35
46802,24,10,2019,119.0,119.0,27.33
46803,24,10,2019,113.19,113.25,27.21
46804,24,10,2019,99.88,106.31,27.39
46805,24,10,2019,122.88,123.44,27.59
46806,24,10,2019,122.88,123.44,27.59
46807,24,10,2019,119.0,119.0,27.33
46808,24,10,2019,115.94,115.69,28.55
46809,24,10,2019,119.0,119.0,27.33
46810,24,10,2019,115.75,115.69,27.51
46811,24,10,2019,117.19,116.81,27.78
46812,24,10,2019,117.19,116.81,27.78
46813,24,10,2019,119.0,119.0,27.33
46814,24,10,2019,117.19,116.81,27.78
46815,24,10,2019,115.75,115.69,27.51
46816,24,10,2019,119.0,119.0,27.33
46817,24,10,2019,117.19,116.81,27.78
46818,24,10,2019,119.0,119.0,27.33
46819,24,10,2019,114.38,114.38,27.73
46820,24,10,2019,115.75,115.69,27.51
46821,24,10,2019,117.19,116.81,27.78
46822,24,10,2019,119.0,119.0,27.33
46823,24,10,2019,115.75,115.69,27.51
46824,24,10,2019,99.88,106.31,27.39
46825,24,10,2019,119.0,119.0,27.33
46826,24,10,2019,115.75,115.69,27.51
46827,24,10,2019,115.75,115.69,27.51
46828,24,10,2019,115.75,115.69,27.51
46829,24,10,2019,119.0,119.0,27.33
46830,24,10,2019,119.0,119.0,27.33
46831,24,10,2019,99.88,106.31,27.39
46832,24,10,2019,104.38,104.12,26.9
46833,24,10,2019,119.0,119.0,27.33
46834,24,10,2019,113.19,113.25,27.21
46835,24,10,2019,119.0,119.0,27.33
46836,24,10,2019,113.19,113.25,27.21
46837,24,10,2019,115.75,115.69,27.51
46838,24,10,2019,115.75,115.69,27.51
46839,24,10,2019,119.0,119.0,27.33
46840,24,10,2019,117.19,116.81,27.78
46841,24,10,2019,105.38,105.5,27.35
46842,24,10,2019,105.38,105.5,27.35
46843,24,10,2019,115.75,115.69,27.51
46844,24,10,2019,119.0,119.0,27.33
46845,24,10,2019,113.19,113.25,27.21
46846,24,10,2019,115.31,117.0,26.96
46847,24,10,2019,115.94,115.69,28.55
46848,24,10,2019,110.94,111.06,27.66
46849,24,10,2019,119.0,119.0,27.33
46850,24,10,2019,104.0,104.75,26.76
46851,24,10,2019,115.75,115.69,27.51
46852,24,10,2019,114.38,114.38,27.73
46853,24,10,2019,139.06,146.88,24.1
46854,24,10,2019,138.69,141.88,24.41
46855,24,10,2019,145.0,154.81,24.81
46856,24,10,2019,145.0,154.81,24.81
46857,24,10,2019,117.19,116.81,27.78
46858,24,10,2019,141.06,145.88,24.95
46859,24,10,2019,119.0,119.0,27.33
46860,24,10,2019,116.44,116.31,29.02
46861,24,10,2019,115.94,115.69,28.55
46862,24,10,2019,115.94,115.69,28.55
46863,24,10,2019,115.75,115.69,27.51
46864,24,10,2019,109.88,110.25,27.12
46865,24,10,2019,115.94,115.69,28.55
46866,24,10,2019,115.94,115.69,28.55
46867,24,10,2019,115.94,115.69,28.55
46868,24,10,2019,116.44,116.31,29.02
46869,24,10,2019,115.94,115.69,28.55
46870,24,10,2019,119.0,119.0,27.33
46871,24,10,2019,115.94,115.69,28.55
46872,24,10,2019,115.75,115.69,27.51
46873,24,10,2019,113.19,113.25,27.21
46874,24,10,2019,114.38,114.38,27.73
46875,24,10,2019,115.94,115.69,28.55
46876,24,10,2019,119.0,119.0,27.33
46877,24,10,2019,141.06,145.88,24.95
46878,24,10,2019,104.38,104.12,26.9
46879,24,10,2019,99.88,106.31,27.39
46880,24,10,2019,105.38,105.5,27.35
46881,24,10,2019,101.25,101.0,26.89
46882,24,10,2019,109.88,110.25,27.12
46883,24,10,2019,99.88,106.31,27.39
46884,24,10,2019,105.38,105.5,27.35
46885,24,10,2019,152.75,168.94,25.97
46886,24,10,2019,105.38,105.5,27.35
46887,24,10,2019,113.19,113.25,27.21
46888,24,10,2019,105.38,105.5,27.35
46889,24,10,2019,105.38,105.5,27.35
46890,24,10,2019,97.81,127.12,27.12
46891,24,10,2019,109.88,110.25,27.12
46892,24,10,2019,113.19,113.25,27.21
46893,24,10,2019,105.38,105.5,27.35
46894,24,10,2019,145.0,154.81,24.81
46895,24,10,2019,152.75,168.94,25.97
46896,24,10,2019,152.75,168.94,25.97
46897,24,10,2019,156.62,157.5,26.15
46898,24,10,2019,145.0,154.81,24.81
46899,24,10,2019,104.0,104.75,26.76
46900,24,10,2019,104.0,104.75,26.76
46901,24,10,2019,144.0,153.19,26.86
46902,24,10,2019,119.88,119.38,27.87
46903,24,10,2019,97.81,127.12,27.12
46904,24,10,2019,109.88,110.25,27.12
46905,24,10,2019,109.88,110.25,27.12
46906,24,10,2019,101.25,101.0,26.89
46907,24,10,2019,97.81,127.12,27.12
46908,24,10,2019,104.0,104.75,26.76
46909,24,10,2019,109.88,110.25,27.12
46910,24,10,2019,107.88,107.81,27.19
46911,24,10,2019,97.81,127.12,27.12
46912,24,10,2019,113.19,113.25,27.21
46913,24,10,2019,119.5,119.06,29.29
46914,24,10,2019,119.0,119.0,27.33
46915,24,10,2019,115.75,115.69,27.51
46916,24,10,2019,104.0,104.75,26.76
46917,24,10,2019,113.19,113.25,27.21
46918,24,10,2019,115.75,115.69,27.51
46919,24,10,2019,115.75,115.69,27.51
46920,24,10,2019,115.75,115.69,27.51
46921,24,10,2019,99.88,106.31,27.39
46922,24,10,2019,113.19,113.25,27.21
46923,24,10,2019,113.19,113.25,27.21
46924,24,10,2019,117.19,116.81,27.78
46925,24,10,2019,122.88,123.44,27.59
46926,24,10,2019,119.0,119.0,27.33
46927,24,10,2019,115.75,115.69,27.51
46928,24,10,2019,115.75,115.69,27.51
46929,24,10,2019,108.19,109.94,26.78
46930,24,10,2019,130.62,130.75,26.96
46931,24,10,2019,126.94,155.0,22.44
46932,24,10,2019,122.88,123.44,27.59
46933,24,10,2019,126.94,155.0,22.44
46934,24,10,2019,117.19,116.81,27.78
46935,24,10,2019,117.19,116.81,27.78
46936,24,10,2019,122.88,123.44,27.59
46937,24,10,2019,110.94,111.06,27.66
46938,24,10,2019,113.19,113.25,27.21
46939,24,10,2019,117.19,116.81,27.78
46940,24,10,2019,116.19,116.31,28.57
46941,24,10,2019,119.5,119.06,29.29
46942,24,10,2019,119.5,119.06,29.29
46943,24,10,2019,109.88,110.25,27.12
46944,24,10,2019,113.19,113.25,27.21
46945,24,10,2019,104.38,104.12,26.9
46946,24,10,2019,116.44,116.31,29.02
46947,24,10,2019,109.88,110.25,27.12
46948,24,10,2019,107.88,107.81,27.19
46949,24,10,2019,101.25,101.0,26.89
46950,24,10,2019,109.88,110.25,27.12
46951,24,10,2019,115.94,115.69,28.55
46952,24,10,2019,117.19,116.81,27.78
46953,24,10,2019,119.0,119.0,27.33
46954,24,10,2019,154.19,152.88,24.1
46955,24,10,2019,154.19,152.88,24.1
46956,24,10,2019,109.81,110.38,27.7
46957,24,10,2019,115.75,115.69,27.51
46958,24,10,2019,115.75,115.69,27.51
46959,24,10,2019,115.75,115.69,27.51
46960,24,10,2019,119.0,119.0,27.33
46961,24,10,2019,119.0,119.0,27.33
46962,24,10,2019,109.81,110.38,27.7
46963,24,10,2019,119.0,119.0,27.33
46964,24,10,2019,119.0,119.0,27.33
46965,24,10,2019,119.0,119.0,27.33
46966,24,10,2019,104.38,104.12,26.9
46967,24,10,2019,119.0,119.0,27.33
46968,24,10,2019,119.0,119.0,27.33
46969,24,10,2019,119.0,119.0,27.33
46970,24,10,2019,119.0,119.0,27.33
46971,24,10,2019,119.0,119.0,27.33
46972,24,10,2019,119.0,119.0,27.33
46973,24,10,2019,119.0,119.0,27.33
46974,24,10,2019,115.75,115.69,27.51
46975,24,10,2019,115.75,115.69,27.51
46976,24,10,2019,115.75,115.69,27.51
46977,24,10,2019,113.19,113.25,27.21
46978,24,10,2019,108.19,109.94,26.78
46979,24,10,2019,109.81,110.38,27.7
46980,24,10,2019,117.19,116.81,27.78
46981,24,10,2019,115.75,115.69,27.51
46982,24,10,2019,109.81,110.38,27.7
46983,24,10,2019,152.75,168.94,25.97
46984,24,10,2019,108.19,109.94,26.78
46985,24,10,2019,129.69,115.56,26.95
46986,24,10,2019,114.38,114.38,27.73
46987,24,10,2019,160.19,160.25,27.01
46988,24,10,2019,109.81,110.38,27.7
46989,24,10,2019,115.94,115.69,28.55
46990,24,10,2019,117.19,116.81,27.78
46991,24,10,2019,115.75,115.69,27.51
46992,24,10,2019,115.75,115.69,27.51
46993,24,10,2019,115.75,115.69,27.51
46994,24,10,2019,117.19,116.81,27.78
46995,24,10,2019,117.19,116.81,27.78
46996,24,10,2019,154.19,152.88,24.1
46997,24,10,2019,119.0,119.0,27.33
46998,24,10,2019,115.31,117.0,26.96
46999,24,10,2019,115.94,115.69,28.55
47000,24,10,2019,117.19,116.81,27.78
47001,24,10,2019,152.75,168.94,25.97
47002,24,10,2019,160.19,160.25,27.01
47003,24,10,2019,116.44,116.31,29.02
47004,24,10,2019,115.25,119.62,25.84
47005,24,10,2019,117.19,116.81,27.78
47006,24,10,2019,114.38,114.38,27.73
47007,24,10,2019,114.38,114.38,27.73
47008,24,10,2019,115.94,115.69,28.55
47009,24,10,2019,117.19,116.81,27.78
47010,24,10,2019,115.75,115.69,27.51
47011,24,10,2019,116.19,116.31,28.57
47012,24,10,2019,117.19,116.81,27.78
47013,24,10,2019,119.0,119.0,27.33
47014,24,10,2019,117.19,116.81,27.78
47015,24,10,2019,117.19,116.81,27.78
47016,24,10,2019,115.25,119.62,25.84
47017,24,10,2019,115.75,115.69,27.51
47018,24,10,2019,115.25,119.62,25.84
47019,24,10,2019,117.19,116.81,27.78
47020,24,10,2019,138.44,134.19,23.13
47021,24,10,2019,119.5,119.06,29.29
47022,24,10,2019,114.38,114.38,27.73
47023,24,10,2019,115.94,115.69,28.55
47024,24,10,2019,115.94,115.69,28.55
47025,24,10,2019,115.75,115.69,27.51
47026,24,10,2019,121.81,121.62,28.47
47027,24,10,2019,152.38,152.69,27.06
47028,24,10,2019,144.0,153.19,26.86
47029,24,10,2019,109.81,110.38,27.7
47030,24,10,2019,115.31,117.0,26.96
47031,24,10,2019,117.19,116.81,27.78
47032,24,10,2019,117.19,116.81,27.78
47033,24,10,2019,117.19,116.81,27.78
47034,24,10,2019,115.94,115.69,28.55
47035,24,10,2019,117.19,116.81,27.78
47036,24,10,2019,116.44,116.31,29.02
47037,24,10,2019,115.25,119.62,25.84
47038,24,10,2019,115.75,115.69,27.51
47039,24,10,2019,116.44,116.31,29.02
47040,24,10,2019,115.94,115.69,28.55
47041,24,10,2019,115.31,117.0,26.96
47042,24,10,2019,115.94,115.69,28.55
47043,24,10,2019,115.94,115.69,28.55
47044,24,10,2019,115.94,115.69,28.55
47045,24,10,2019,115.94,115.69,28.55
47046,24,10,2019,115.94,115.69,28.55
47047,24,10,2019,117.19,116.81,27.78
47048,24,10,2019,115.94,115.69,28.55
47049,24,10,2019,115.94,115.69,28.55
47050,24,10,2019,117.19,116.81,27.78
47051,24,10,2019,122.94,121.94,28.68
47052,24,10,2019,115.94,115.69,28.55
47053,24,10,2019,115.94,115.69,28.55
47054,24,10,2019,122.94,121.94,28.68
47055,24,10,2019,117.19,116.81,27.78
47056,24,10,2019,114.38,114.38,27.73
47057,24,10,2019,115.94,115.69,28.55
47058,24,10,2019,115.94,115.69,28.55
47059,24,10,2019,115.94,115.69,28.55
47060,24,10,2019,130.69,130.62,27.47
47061,24,10,2019,122.88,123.44,27.59
47062,24,10,2019,113.19,113.25,27.21
47063,24,10,2019,116.19,116.31,28.57
47064,24,10,2019,138.44,134.19,23.13
47065,24,10,2019,116.44,116.31,29.02
47066,24,10,2019,116.19,116.31,28.57
47067,24,10,2019,117.19,116.81,27.78
47068,24,10,2019,115.75,115.69,27.51
47069,24,10,2019,115.94,115.69,28.55
47070,24,10,2019,114.38,114.38,27.73
47071,24,10,2019,115.31,117.0,26.96
47072,24,10,2019,115.31,117.0,26.96
47073,24,10,2019,115.94,115.69,28.55
47074,24,10,2019,117.19,116.81,27.78
47075,24,10,2019,115.75,115.69,27.51
47076,24,10,2019,117.19,116.81,27.78
47077,24,10,2019,117.19,116.81,27.78
47078,24,10,2019,115.75,115.69,27.51
47079,24,10,2019,115.94,115.69,28.55
47080,24,10,2019,115.94,115.69,28.55
47081,24,10,2019,115.94,115.69,28.55
47082,24,10,2019,119.0,119.0,27.33
47083,24,10,2019,119.0,119.0,27.33
47084,24,10,2019,104.38,104.12,26.9
47085,24,10,2019,104.38,104.12,26.9
47086,24,10,2019,104.0,104.75,26.76
47087,24,10,2019,104.0,104.75,26.76
47088,24,10,2019,107.88,107.81,27.19
47089,24,10,2019,115.75,115.69,27.51
47090,24,10,2019,115.75,115.69,27.51
47091,24,10,2019,115.75,115.69,27.51
47092,24,10,2019,122.88,123.44,27.59
47093,24,10,2019,104.0,104.75,26.76
47094,24,10,2019,101.25,101.0,26.89
47095,24,10,2019,99.88,106.31,27.39
47096,24,10,2019,99.88,106.31,27.39
47097,24,10,2019,99.88,106.31,27.39
47098,24,10,2019,99.88,106.31,27.39
47099,24,10,2019,99.88,106.31,27.39
47100,24,10,2019,99.88,106.31,27.39
47101,24,10,2019,97.81,127.12,27.12
47102,24,10,2019,109.88,110.25,27.12
47103,24,10,2019,115.75,115.69,27.51
47104,24,10,2019,122.62,122.69,29.87
47105,24,10,2019,119.5,119.06,29.29
47106,24,10,2019,122.62,122.69,29.87
47107,24,10,2019,119.5,119.06,29.29
47108,24,10,2019,115.75,115.69,27.51
47109,24,10,2019,119.0,119.0,27.33
47110,24,10,2019,115.94,115.69,28.55
47111,24,10,2019,119.5,119.06,29.29
47112,24,10,2019,115.75,115.69,27.51
47113,24,10,2019,122.94,121.94,28.68
47114,24,10,2019,115.94,115.69,28.55
47115,24,10,2019,115.94,115.69,28.55
47116,24,10,2019,115.94,115.69,28.55
47117,24,10,2019,119.5,119.06,29.29
47118,24,10,2019,119.5,119.06,29.29
47119,24,10,2019,119.5,119.06,29.29
47120,24,10,2019,119.5,119.06,29.29
47121,24,10,2019,115.94,115.69,28.55
47122,24,10,2019,97.81,127.12,27.12
47123,24,10,2019,109.88,110.25,27.12
47124,24,10,2019,109.88,110.25,27.12
47125,24,10,2019,104.38,104.12,26.9
47126,24,10,2019,119.0,119.0,27.33
47127,24,10,2019,119.0,119.0,27.33
47128,24,10,2019,119.0,119.0,27.33
47129,24,10,2019,104.38,104.12,26.9
47130,24,10,2019,114.38,114.38,27.73
47131,24,10,2019,119.0,119.0,27.33
47132,24,10,2019,104.38,104.12,26.9
47133,24,10,2019,115.75,115.69,27.51
47134,24,10,2019,119.0,119.0,27.33
47135,24,10,2019,119.0,119.0,27.33
47136,24,10,2019,122.88,123.44,27.59
47137,24,10,2019,110.94,111.06,27.66
47138,24,10,2019,114.38,114.38,27.73
47139,24,10,2019,119.0,119.0,27.33
47140,24,10,2019,119.0,119.0,27.33
47141,24,10,2019,122.88,123.44,27.59
47142,24,10,2019,119.0,119.0,27.33
47143,24,10,2019,119.0,119.0,27.33
47144,24,10,2019,114.38,114.38,27.73
47145,24,10,2019,109.88,110.25,27.12
47146,24,10,2019,101.25,101.0,26.89
47147,24,10,2019,99.88,106.31,27.39
47148,24,10,2019,115.94,115.69,28.55
47149,24,10,2019,119.5,119.06,29.29
47150,24,10,2019,119.5,119.06,29.29
47151,24,10,2019,115.94,115.69,28.55
47152,24,10,2019,115.94,115.69,28.55
47153,24,10,2019,115.94,115.69,28.55
47154,24,10,2019,99.88,106.31,27.39
47155,24,10,2019,119.5,119.06,29.29
47156,24,10,2019,117.19,116.81,27.78
47157,24,10,2019,115.75,115.69,27.51
47158,24,10,2019,115.75,115.69,27.51
47159,24,10,2019,115.75,115.69,27.51
47160,24,10,2019,115.75,115.69,27.51
47161,24,10,2019,115.75,115.69,27.51
47162,24,10,2019,119.5,119.06,29.29
47163,24,10,2019,119.5,119.06,29.29
47164,24,10,2019,115.75,115.69,27.51
47165,24,10,2019,119.5,119.06,29.29
47166,24,10,2019,99.88,106.31,27.39
47167,24,10,2019,115.75,115.69,27.51
47168,24,10,2019,99.88,106.31,27.39
47169,24,10,2019,99.88,106.31,27.39
47170,24,10,2019,105.38,105.5,27.35
47171,24,10,2019,99.88,106.31,27.39
47172,24,10,2019,115.75,115.69,27.51
47173,24,10,2019,109.88,110.25,27.12
47174,24,10,2019,115.75,115.69,27.51
47175,24,10,2019,115.75,115.69,27.51
47176,24,10,2019,115.75,115.69,27.51
47177,24,10,2019,115.94,115.69,28.55
47178,24,10,2019,105.38,105.5,27.35
47179,24,10,2019,115.75,115.69,27.51
47180,24,10,2019,132.12,131.38,29.67
47181,24,10,2019,119.0,119.0,27.33
47182,24,10,2019,119.0,119.0,27.33
47183,24,10,2019,115.75,115.69,27.51
47184,24,10,2019,119.0,119.0,27.33
47185,24,10,2019,101.25,101.0,26.89
47186,24,10,2019,113.19,113.25,27.21
47187,24,10,2019,119.0,119.0,27.33
47188,24,10,2019,119.0,119.0,27.33
47189,24,10,2019,113.19,113.25,27.21
47190,24,10,2019,119.0,119.0,27.33
47191,24,10,2019,115.94,115.69,28.55
47192,24,10,2019,115.75,115.69,27.51
47193,24,10,2019,115.94,115.69,28.55
47194,24,10,2019,119.5,119.06,29.29
47195,24,10,2019,132.12,131.38,29.67
47196,24,10,2019,119.5,119.06,29.29
47197,24,10,2019,122.94,121.94,28.68
47198,24,10,2019,113.19,113.25,27.21
47199,24,10,2019,117.19,116.81,27.78
47200,24,10,2019,117.19,116.81,27.78
47201,24,10,2019,119.5,119.06,29.29
47202,24,10,2019,132.12,131.38,29.67
47203,24,10,2019,119.5,119.06,29.29
47204,24,10,2019,113.19,113.25,27.21
47205,24,10,2019,119.5,119.06,29.29
47206,25,10,2019,117.5,117.56,28.62
47207,25,10,2019,117.5,117.56,28.62
47208,25,10,2019,117.5,117.56,28.62
47209,25,10,2019,81.44,82.31,27.61
47210,25,10,2019,89.81,89.62,26.98
47211,25,10,2019,106.94,101.81,28.65
47212,25,10,2019,89.81,89.62,26.98
47213,25,10,2019,89.81,89.62,26.98
47214,25,10,2019,111.38,111.56,26.83
47215,25,10,2019,113.56,113.69,27.79
47216,25,10,2019,113.56,113.69,27.79
47217,25,10,2019,83.06,83.0,26.7
47218,25,10,2019,110.56,110.69,27.65
47219,25,10,2019,111.38,111.56,26.83
47220,25,10,2019,89.81,89.62,26.98
47221,25,10,2019,83.06,83.0,26.7
47222,25,10,2019,136.94,136.31,29.6
47223,25,10,2019,81.44,82.31,27.61
47224,25,10,2019,117.5,117.56,28.62
47225,25,10,2019,84.06,84.31,27.49
47226,25,10,2019,89.81,89.62,26.98
47227,25,10,2019,83.06,83.0,26.7
47228,25,10,2019,84.06,84.31,27.49
47229,25,10,2019,89.81,89.62,26.98
47230,25,10,2019,89.81,89.62,26.98
47231,25,10,2019,81.44,82.31,27.61
47232,25,10,2019,110.56,110.69,27.65
47233,25,10,2019,110.56,110.69,27.65
47234,25,10,2019,117.5,117.56,28.62
47235,25,10,2019,113.56,113.69,27.79
47236,25,10,2019,117.5,117.56,28.62
47237,25,10,2019,98.0,98.25,27.62
47238,25,10,2019,113.56,113.69,27.79
47239,25,10,2019,113.56,113.69,27.79
47240,25,10,2019,117.5,117.56,28.62
47241,25,10,2019,113.56,113.69,27.79
47242,25,10,2019,113.56,113.69,27.79
47243,25,10,2019,117.5,117.56,28.62
47244,25,10,2019,106.94,101.81,28.65
47245,25,10,2019,106.94,101.81,28.65
47246,25,10,2019,106.94,101.81,28.65
47247,25,10,2019,106.94,101.81,28.65
47248,25,10,2019,117.5,117.56,28.62
47249,25,10,2019,106.94,101.81,28.65
47250,25,10,2019,113.56,113.69,27.79
47251,25,10,2019,69.56,70.06,26.44
47252,25,10,2019,113.56,113.69,27.79
47253,25,10,2019,81.44,82.31,27.61
47254,25,10,2019,111.38,111.56,26.83
47255,25,10,2019,89.81,89.62,26.98
47256,25,10,2019,89.81,89.62,26.98
47257,25,10,2019,111.38,111.56,26.83
47258,25,10,2019,89.81,89.62,26.98
